Status,Label,Message,ProcessedMessage
receive,0,HELO..MAWNI..wat of d fella i told u about?.. pls i nid ans 2 dat...nd i dnt want u 2 see dat offer as a mere 1..nd dnt fink of it in terms of present situations bur fink of it in a futurely manner...U MAY NT JUST IMAGINE DAT..BUR IT IS 4 OUR BENEFIT!! ,helo mawni wat fella told u pls nid an number dat nd dnt want u number see dat offer mere number nd dnt fink term present situat bur fink futur manner u may nt imagin dat bur number benefit
receive,0,helo...ao do u do?...ao va about wat i told u..?. i want u 2 reasn wif me...pls sade i nid u in moi lyf...kindly reply nw...,helo ao u ao va wat told u want u number reasn wif pls sade nid u moi lyf kind repli nw
receive,0,M ABOUT 2 SLIP NW,number slip nw
receive,0,lolx..disapointing?.. me too small 4 u?. or tu big?.or becos i ask 4 her d oda tym.. i just ask her nd ask her bcos i want u 2 knw ao i deal wif dos that i lov...or did u fink it is a sin? dn ask GOD about it..or did u fink it s tu early...remember it only comes but once. or u fink it is nt godly?PAIT!!. ,lolx disapoint small number u tu big beco ask number oda tym ask nd ask bcos want u number knw ao deal wif dos lov u fink sin dn ask god u fink tu earli rememb come u fink nt god pait
send,0,Haaaaa....dats so disappointing:-X...I can't just imagin DAT!!!!u f gannn,haaaaa dat disappoint x imagin dat u f gannn
receive,0,HELO..AO U DOIN?.?I TOLD U D ODA TYM DAT IF MA PLANS WORKS NT..I WLL GONNA WORK ON PLAN B...WICH IS U!.CHECK IT AND REPLY NW!.,helo ao u doin told u oda tym dat plan work nt wll gon na work plan b wich u check repli nw
receive,0,M.D.W.U.I.U.BN...MEDOO..IN DEO'S SPARAMUS!!!,w u u bn medoo deo sparamus
receive,0,He just told me u wanna see me.....just mind d way u express ur self...BE HAPPY!!! ,told u wan na see mind way u express ur self happi
send,0,I just told him he sod tel u d bring d stuff...I didn't tel him anyfin...wat did he say???I dnt av card again,told sod tel u bring stuff tel anyfin wat say dnt av card
receive,0,U WANNA REALLY FALL MA HAND???....B. C.limicious?.,u wan na realli fall hand b c limici
send,0,Saw ur missed cal...watsup,saw ur miss cal watsup
send,0,I'm owk...don't worry.I've eaten..fanks,owk worri eaten fank
receive,0,ME NT COM4TABLE WITHOUT U COLECTIN D RECEIT OR BEANX...pls reply me..,nt comnumbert without u colectin receit beanx pls repli
send,0,Pls bring d cooler....or bring d ewa...pls call me,pls bring cooler bring ewa pls call
send,0,Wasup....I saw ya missed call yday...HP no p:-) ...call me nw pls,wasup saw ya miss call yday hp p call nw pls
send,0,I'm n chm 231 class..:-) vvv tired.wasup wit u???HP u gud.God bless u,n chm number class vvv tire wasup wit u hp u gud god bless u
receive,1,Enjoy 1 FREE tune like Esupofo by Olamide  Limpopo by Kcee & lots more. Text 1 to 251 for Esupofo or text 3 to 251 for Limpopo. Hurry Now! Offer till July 10th,enjoy number free tune like esupofo olamid limpopo kcee lot text number number esupofo text number number limpopo hurri offer till juli numberth
receive,1,Get your callers dancing to 1 Free Ring Back Tune for 30days. Text 2 to 251 for Aye by Davido or text 17 to 251 for Gallardo by Runtown ft Davido. Hurry Now!,get caller danc number free ring back tune numberday text number number aye davido text number number gallardo runtown ft davido hurri
receive,1,Thrill your callers with 1 FREE tune for 30days. Text 3 to 251 for Limpopo by Kcee or text 8 to 251 for Oya Wait by Dbanj. Text MORE to 251 for a list of tunes,thrill caller number free tune numberday text number number limpopo kcee text number number oya wait dbanj text number list tune
receive,1,Easytunez is FREE for 30days! Text GOAL to 251 for Free Activation & get a list of FREE Super Eagles Tunes. Text 51 to 251 for Fly Like Eagles by Ice prince,easytunez free numberday text goal number free activ get list free super eagl tune text number number fli like eagl ice princ
receive,1,"Well Done! 09092071782 you are among the special ones to win 7 FREE days of ""History Facts"" & then N100/week! Text OK to 7803 at no cost!",well done number among special one win number free day histori fact nnumber week text ok number cost
receive,1,"Free Gift! 09092071782 in one of the few lucky winners to receive 7 FREE days of ""History Facts"" & then N100/week! Text OK to 7803 at no cost!",free gift number one lucki winner receiv number free day histori fact nnumber week text ok number cost
receive,1,"Is 9092071782your number? If yes  send ""YES"" to 38255 to get expert Football match analysis from SUNDAY OLISEH  live from Brazil. Service is FREE for 2 days!",numberyour number yes send yes number get expert footbal match analysi sunday oliseh live brazil servic free number day
send,0,70XXXXXX51,numberxxxxxxnumb
receive,1,Never run out of airtime with EasyCredit. SMS 200 to 665 to loan N200 airtime now and pay back later. 10% service charge applies.,never run airtim easycredit sms number number loan nnumber airtim pay back later number servic charg appli
receive,0,Stand out to grasp the second half of the year.Joy unequalled never ending is your portion.Welcome to June.Ps.30:5 126:05:00 Isa.12:3 62:1-8.Past. Taju(08032288781),stand grasp second half year joy unequal never end portion welcom june ps number number number number number isa number number number number number past taju number
receive,0,Dear MU student..just to inform YOU of an instruction from rev WARD..all sons & daughters are to give btw 2k & 5k as we resume..this is to ensure effective operations in the Kingdom Community..do something deliberate..before the end of JUNE..it is a seed that surely has an harvest!Yours T++,dear mu student inform instruct rev ward son daughter give btw numberk numberk resum ensur effect oper kingdom communiti someth deliber end june seed sure harvest
send,0, We'll talk lata .....I'm busy nw,talk lata busi nw
send,0,I'll call u wen its 12.30am with ma Mtn....don't sleep oo,call u wen number numberam mtn sleep oo
send,0,Pls...bring my jotter I wrote chm 231 in it...and pen 4 me pls I can't find d 1 here.thanks so much luv;-o:-/:-*.ure a blessing,pls bring jotter wrote chm number pen number pls find number thank much luv ure bless
send,0,0119904872...Adedotun folashade...gtb,phone number adedotun folashad gtb
receive,0,TOBI SEND UR ACCT NO AND PLS TEL OTHERS T.T PLAYAS,tobi send ur acct pls tel other playa
receive,0,Helo dearest general! hw has bin ur brk?hop it'bin gr8? pls b reminded dat we shal b leavin 4 d vilage on thurs morni.it's d lord's busines pls avail urself.ur presenc is highly impotant.stay blsd.luv u...briefly... ,helo dearest general hw bin ur brk hop bin grnumber pls b remind dat shal b leavin number vilag thur morni lord busin pls avail urself ur presenc high impot stay blsd luv u briefli
receive,0,Village outreach  2014Take off time; 7amTake off point; DamboldT/fare: #200. pls come with ur camping materials.God bless you as u prepare to come.,villag outreach numbertak time numberamtak point damboldt fare number pls come ur camp materi god bless u prepar come
receive,0,Happy children day. ,happi children day
receive,0,Hi babe how was ur day hope evrtin work 4gud 4 u 2day.Just want 2 say helo 2 u   ,hi babe ur day hope evrtin work numbergud number u numberday want number say helo number u
receive,1,Get Daily News Alert Delivered to Your Mobile Phone.Text News to 35241.Cost N100 /30days,get daili news alert deliv mobil phone text news number cost nnumber numberday
receive,1,Mental: Don't forget that the feeling you get from a good run is far better than the feeling you get from sitting around wishing you were running.,mental forget feel get good run far better feel get sit around wish run
receive,1,Notification! The free week of Fitness Clues will be over today! You'll still be receiving daily messages! To miss the messages  text STOP to 7805. N100/week,notif free week fit clue today still receiv daili messag miss messag text stop number nnumber week
receive,1,Notification! The free week of Fitness Clues will be over tomorrow! You'll still be receiving daily messages! For more information send INFO to 7805. N100/week,notif free week fit clue tomorrow still receiv daili messag inform send info number nnumber week
receive,1,Mental: Play an imaginary piano with your toes. This is a great exercise that re-establishes the links between brain and body. Do this often.,mental play imaginari piano toe great exercis establish link brain bodi often
receive,1,Body: Place your right foot forward and your left foot behind your body. Flexing the left foot  slowly sink down. Return to starting position and switch legs.,bodi place right foot forward left foot behind bodi flex left foot slowli sink return start posit switch leg
receive,1,Full Crunch: Lie on your back and raise your legs  knees bent. Curl your legs and pelvis towards your ribcage. Simultaneously  curl your shoulders forward.,full crunch lie back rais leg knee bent curl leg pelvi toward ribcag simultan curl shoulder forward
receive,1,Body: Lie on your back. Raise your legs straight up in the air. Bring them towards your ribcage. Keep each movement slow and don't let your legs swing about.,bodi lie back rais leg straight air bring toward ribcag keep movement slow let leg swing
receive,1,You Think You Know Nigeria quiz this Month is N500 000. what year did Nigeria became a Republic? A. 1960 B.19 63 c.1970. SMS A B C to 35020 to play. SMS/N100.,think know nigeria quiz month nnumber number year nigeria becam republ number b number number c number sms b c number play sms nnumber
